objective,similarity,correlation
81013,31,-0.512211
79519,26,-0.512211
75978,29,-0.512211
83505,32,-0.512211
78918,29,-0.512211
83654,29,-0.512211
81394,35,-0.512211
80060,32,-0.512211
85168,23,-0.512211
77934,35,-0.512211
78821,35,-0.512211
81086,24,-0.512211
81108,30,-0.512211
80665,35,-0.512211
81162,26,-0.512211
84454,23,-0.512211
81152,27,-0.512211
78383,30,-0.512211
83858,28,-0.512211
78920,25,-0.512211
79530,33,-0.512211
82787,27,-0.512211
81049,26,-0.512211
81631,27,-0.512211
82120,32,-0.512211
81248,33,-0.512211
82528,28,-0.512211
82349,33,-0.512211
82472,30,-0.512211
84245,22,-0.512211
83213,22,-0.512211
80470,29,-0.512211
85222,23,-0.512211
83508,22,-0.512211
81996,33,-0.512211
79728,29,-0.512211
88129,21,-0.512211
80874,31,-0.512211
80008,26,-0.512211
76466,34,-0.512211
81355,33,-0.512211
81639,34,-0.512211
80789,33,-0.512211
81325,26,-0.512211
80321,29,-0.512211
78738,33,-0.512211
81679,29,-0.512211
78736,40,-0.512211
81339,29,-0.512211
79769,30,-0.512211
80997,34,-0.512211
80023,27,-0.512211
82105,34,-0.512211
79287,28,-0.512211
80458,26,-0.512211
79644,29,-0.512211
81982,37,-0.512211
81685,27,-0.512211
84818,24,-0.512211
82746,27,-0.512211
82827,27,-0.512211
