objective,similarity,correlation
82526,35,-0.645234
82232,30,-0.645234
78334,34,-0.645234
79107,39,-0.645234
80733,46,-0.645234
84229,25,-0.645234
84686,26,-0.645234
83585,32,-0.645234
78987,36,-0.645234
84344,27,-0.645234
79566,31,-0.645234
82576,30,-0.645234
81557,35,-0.645234
80842,32,-0.645234
81211,33,-0.645234
83117,31,-0.645234
81780,31,-0.645234
79719,34,-0.645234
79479,37,-0.645234
79110,42,-0.645234
78382,39,-0.645234
79097,39,-0.645234
84130,33,-0.645234
83203,42,-0.645234
84359,29,-0.645234
81184,31,-0.645234
79989,33,-0.645234
77111,47,-0.645234
79181,34,-0.645234
80065,38,-0.645234
82206,36,-0.645234
83418,33,-0.645234
81525,38,-0.645234
78608,46,-0.645234
83211,26,-0.645234
78409,43,-0.645234
78602,42,-0.645234
77975,37,-0.645234
84549,23,-0.645234
81273,43,-0.645234
79699,38,-0.645234
80660,32,-0.645234
79857,36,-0.645234
82222,39,-0.645234
