objective,similarity,correlation
56678,84,-0.369357
55251,90,-0.369357
50018,91,-0.369357
54997,84,-0.369357
55124,90,-0.369357
54920,81,-0.369357
54236,90,-0.369357
52792,82,-0.369357
50902,90,-0.369357
55493,85,-0.369357
51014,89,-0.369357
51646,87,-0.369357
52199,84,-0.369357
53763,83,-0.369357
53475,83,-0.369357
52238,86,-0.369357
55216,85,-0.369357
52881,89,-0.369357
54227,81,-0.369357
54023,85,-0.369357
53687,84,-0.369357
56079,85,-0.369357
53204,86,-0.369357
54860,80,-0.369357
53302,84,-0.369357
54143,85,-0.369357
53908,86,-0.369357
55489,83,-0.369357
56452,83,-0.369357
51725,90,-0.369357
54446,90,-0.369357
55137,85,-0.369357
54283,85,-0.369357
56240,85,-0.369357
53802,84,-0.369357
53887,81,-0.369357
55570,86,-0.369357
51811,86,-0.369357
54216,83,-0.369357
54425,83,-0.369357
51371,87,-0.369357
58080,80,-0.369357
53007,85,-0.369357
56260,82,-0.369357
53390,86,-0.369357
54545,84,-0.369357
53589,85,-0.369357
54354,84,-0.369357
53819,85,-0.369357
52784,88,-0.369357
54605,83,-0.369357
54059,87,-0.369357
53028,85,-0.369357
56708,82,-0.369357
54215,86,-0.369357
54335,83,-0.369357
52379,86,-0.369357
55940,86,-0.369357
52736,88,-0.369357
54264,89,-0.369357
57538,79,-0.369357
